Order_ID,Order_Date,Platform,Customer_ID,Product,Price,Quantity,Discount,Revenue,Country
95557f6a,2025-01-28,Shopify,2d4a1d,Monitor,1507.27,3,0.21,3572.23,Jersey
3cd914b5,2024-03-16,eBay,bd23d6,Laptop,153.44,2,0.1,276.19,Yemen
93b421c5,2024-10-18,eBay,fec733,Camera,1108.71,2,0.03,2150.9,Namibia
65164d6e,2024-06-15,eBay,5a6149,Laptop,557.12,2,0.08,1025.1,Peru
08540604,2024-10-18,eBay,53fecb,Monitor,1196.0,2,0.06,2248.48,Luxembourg
1a2da842,2024-07-12,eBay,da9bf3,Headphones,559.59,1,0.04,537.21,Korea
5a8697c3,2024-08-31,Amazon,4148ad,Smartphone,1970.67,4,0.01,7803.85,Kazakhstan
a89281f8,2024-04-01,Shopify,397f6b,Camera,653.97,3,0.28,1412.58,Brazil
689d5587,2024-08-03,Amazon,32e056,Headphones,521.82,1,0.28,375.71,Kuwait
f5639c78,2024-02-09,eBay,58ea9e,Monitor,593.01,3,0.02,1743.45,Isle of Man
a530bd28,2024-09-12,eBay,d165f6,Smartphone,1798.12,3,0.05,5124.64,El Salvador
83a5f191,2024-05-16,eBay,1c2ea7,Smartwatch,1290.63,1,0.04,1239.0,Cocos (Keeling) Islands
d5c648c8,2024-02-10,Amazon,bb49e7,Headphones,1474.83,2,0.08,2713.69,Jordan
1039a053,2024-10-20,Amazon,8aa5bd,Headphones,1840.12,1,0.06,1729.71,Kazakhstan
88f7c1a7,2024-08-09,eBay,23ce84,Monitor,1828.15,3,0.28,3948.8,Cote d'Ivoire
13667a61,2024-07-19,Amazon,6b13b0,Tablet,1490.94,3,0.03,4338.64,Bangladesh
7e0032f1,2024-07-20,Amazon,de07dc,Monitor,435.76,2,0.06,819.23,Dominica
810c01fd,2024-11-01,eBay,c992bf,Headphones,1694.58,1,0.02,1660.69,Vanuatu
b7f2eeed,2024-08-11,Amazon,eb6959,Smartphone,447.36,4,0.29,1270.5,Northern Mariana Islands
fa31ef90,2024-10-06,Shopify,b01e9f,Tablet,1498.65,3,0.28,3237.08,Nicaragua
ea7cac48,2024-09-08,Shopify,6301de,Monitor,1386.93,1,0.21,1095.67,Belarus
6563b94f,2024-03-11,Shopify,6ac01f,Camera,1529.83,2,0.13,2661.9,Uzbekistan
357376e0,2024-03-05,Shopify,3433cb,Monitor,1088.74,2,0.06,2046.83,Indonesia
d0ec7832,2024-04-28,eBay,d36094,Headphones,1295.52,4,0.07,4819.33,Mongolia
e21e4c0e,2024-07-30,eBay,183d2f,Headphones,1908.97,3,0.13,4982.41,Switzerland
68c6a7c2,2024-10-16,eBay,b2522a,Smartwatch,247.12,4,0.23,761.13,Faroe Islands
5316b833,2024-08-11,Shopify,59d5be,Monitor,652.25,4,0.08,2400.28,Lithuania
429a2861,2024-07-31,Shopify,aa93cb,Headphones,1242.15,4,0.09,4521.43,Czech Republic
7cc673c7,2024-09-14,Amazon,e9dc5a,Camera,1929.91,4,0.18,6330.1,Cocos (Keeling) Islands
941b5d4e,2024-10-21,Amazon,77b350,Laptop,236.37,2,0.07,439.65,Bangladesh
7d75da8b,2024-10-11,Shopify,80182c,Tablet,93.97,3,0.18,231.17,Saint Martin
2f14a930,2024-08-24,Shopify,21cd3a,Laptop,158.71,4,0.12,558.66,Mayotte
157c43b4,2024-06-21,Shopify,142f61,Tablet,152.19,3,0.01,452.0,Andorra
5dce9ab0,2024-04-16,Shopify,c775e9,Camera,1820.24,2,0.12,3203.62,Syrian Arab Republic
4b0a7f6a,2025-01-19,Amazon,4afb4d,Monitor,1456.45,2,0.28,2097.29,Belgium
ede4713a,2024-02-23,Shopify,d8bcc9,Smartwatch,1370.36,1,0.09,1247.03,Haiti
542f67e9,2024-12-30,Amazon,b761dd,Headphones,1069.02,1,0.1,962.12,Togo
2d34cd8f,2024-02-07,Shopify,7f4093,Headphones,1574.81,3,0.02,4629.94,Panama
2db005f3,2025-01-13,Shopify,2d4a12,Headphones,353.51,1,0.18,289.88,Martinique
3cfb678a,2024-06-02,Shopify,4be849,Monitor,814.29,4,0.25,2442.87,Malaysia
9afac46a,2024-04-02,Amazon,fba448,Tablet,1005.51,3,0.11,2684.71,Venezuela
5b770a67,2025-01-16,Amazon,779916,Camera,265.3,2,0.07,493.46,Malta
4e00f94e,2024-12-01,eBay,ed6026,Headphones,868.05,2,0.29,1232.63,Uruguay
8365962e,2024-03-05,Shopify,f2308d,Laptop,667.18,4,0.22,2081.6,Marshall Islands
5a432872,2024-12-01,eBay,5fea8f,Headphones,119.39,1,0.17,99.09,Lesotho
57bb5ade,2024-03-30,eBay,82ffc6,Monitor,316.63,3,0.09,864.4,Guadeloupe
33b20688,2024-10-30,Amazon,2097f3,Camera,1539.87,3,0.07,4296.24,Lebanon
f91b73cf,2024-05-10,Amazon,bab5ef,Smartwatch,85.17,4,0.21,269.14,Fiji
07a2f227,2024-11-19,eBay,1ad665,Camera,1871.79,1,0.16,1572.3,France
ed84d085,2024-02-12,Shopify,d1d6f6,Laptop,218.53,3,0.16,550.7,Bangladesh
c868eb6d,2024-09-03,Amazon,fc4db5,Headphones,1608.51,4,0.02,6305.36,New Caledonia
177031e9,2024-07-30,Shopify,9f45b7,Headphones,1802.3,3,0.15,4595.86,Tuvalu
cbb50a97,2024-02-16,Shopify,a2ae5a,Smartphone,1885.21,2,0.25,2827.82,Nigeria
57588c54,2024-07-02,eBay,9d62a6,Tablet,1741.58,3,0.28,3761.81,Guyana
dfa09f6d,2024-05-25,eBay,572ad6,Laptop,610.72,3,0.03,1777.2,Sweden
45319c87,2024-05-10,eBay,0d9b62,Smartphone,699.52,3,0.19,1699.83,Dominica
2d789361,2024-06-12,eBay,179bb8,Camera,881.76,1,0.17,731.86,Nepal
38daabb5,2025-01-05,Amazon,218e3c,Smartwatch,321.63,1,0.27,234.79,British Indian Ocean Territory (Chagos Archipelago)
c807443d,2024-11-03,Amazon,07eabb,Tablet,93.43,4,0.23,287.76,Cote d'Ivoire
349fdf1d,2024-07-02,eBay,1e6e67,Laptop,1744.79,1,0.29,1238.8,Colombia
2b1406a8,2024-10-25,Amazon,cc1690,Headphones,1130.55,3,0.29,2408.07,Lao People's Democratic Republic
c8b86e9f,2024-04-25,eBay,b8ccf1,Camera,1237.01,3,0.07,3451.26,Belgium
68154e63,2024-03-31,Shopify,83408d,Laptop,1857.63,1,0.22,1448.95,Nepal
bb32fe36,2025-01-01,Shopify,4a3419,Headphones,1346.98,1,0.16,1131.46,Mayotte
07f1e8a0,2024-09-09,Shopify,ffa8ac,Tablet,1397.16,3,0.06,3939.99,Spain
6efd962b,2024-12-18,eBay,0ced87,Headphones,1584.59,3,0.06,4468.54,Kyrgyz Republic
41963389,2024-12-07,Shopify,802f70,Smartwatch,276.88,2,0.02,542.68,Netherlands
805b6af4,2024-03-05,Amazon,8d2ff4,Camera,752.32,4,0.24,2287.05,Chile
2b70db9e,2024-08-21,Shopify,d3430b,Monitor,1938.01,1,0.1,1744.21,Samoa
86079da4,2024-02-22,Shopify,454ad8,Headphones,1849.71,4,0.26,5475.14,Uruguay
68de8b97,2024-12-07,Shopify,1b0818,Smartwatch,1773.95,3,0.18,4363.92,Jamaica
7a36b742,2025-02-02,Amazon,18732b,Monitor,931.57,4,0.2,2981.02,Finland
9c0ad51b,2024-06-17,eBay,686dcc,Camera,1721.53,1,0.09,1566.59,Saint Lucia
173ef2bd,2024-07-03,Amazon,1c8c6d,Tablet,144.37,1,0.14,124.16,Saint Vincent and the Grenadines
4f60a3ca,2025-01-04,eBay,51b512,Tablet,339.61,4,0.12,1195.43,Saint Barthelemy
6a788fa0,2024-03-16,eBay,f83426,Camera,857.24,1,0.07,797.23,Equatorial Guinea
8f5ec7ed,2024-03-24,Shopify,412a07,Camera,992.61,2,0.25,1488.92,United States Minor Outlying Islands
bd446e08,2024-04-13,eBay,0ec264,Laptop,563.84,3,0.19,1370.13,Guyana
bec5e6be,2024-07-30,Amazon,76dade,Smartwatch,745.13,3,0.01,2213.04,Antigua and Barbuda
d9e73779,2025-01-06,Amazon,9e1860,Smartwatch,367.41,1,0.25,275.56,Djibouti
bede22a1,2024-04-22,eBay,bdba7a,Camera,1003.81,3,0.03,2921.09,Slovenia
369e6498,2025-01-17,Shopify,06dd73,Smartphone,1597.99,2,0.12,2812.46,Cameroon
11900ced,2025-01-22,Shopify,c02657,Smartphone,1339.65,1,0.17,1111.91,Poland
e6f800a1,2024-09-25,Amazon,7bef62,Monitor,260.19,2,0.0,520.38,Uzbekistan
f4265e58,2024-11-12,Shopify,b793b1,Monitor,1000.78,2,0.2,1601.25,Western Sahara
b5eb8008,2024-05-06,eBay,3bcbba,Smartphone,1410.41,3,0.2,3384.98,Latvia
40749b0e,2024-02-05,eBay,fb3c2e,Camera,1083.3,3,0.2,2599.92,Saint Vincent and the Grenadines
1fabd483,2024-03-20,Amazon,993a69,Camera,813.77,4,0.05,3092.33,Maldives
db6cd7f5,2024-03-06,eBay,9a4a0b,Monitor,1262.73,2,0.08,2323.42,Niger
2d072eeb,2024-11-15,Amazon,87ab0a,Headphones,1938.85,3,0.07,5409.39,Singapore
2a6ed74e,2024-02-29,eBay,580d82,Camera,235.07,2,0.29,333.8,South Georgia and the South Sandwich Islands
2801e8e8,2024-03-04,Amazon,6da0b7,Smartphone,810.53,4,0.02,3177.28,Zambia
417e569d,2024-06-22,Shopify,5996ff,Smartwatch,842.88,2,0.13,1466.61,Moldova
68ee07f3,2025-01-04,eBay,33bbac,Camera,1175.09,1,0.26,869.57,Turkmenistan
6111f427,2024-05-07,eBay,a1062d,Camera,346.74,4,0.23,1067.96,China
b441aee6,2024-08-01,Amazon,f02178,Headphones,394.45,4,0.25,1183.35,Costa Rica
3708dc0b,2024-12-12,Amazon,1cfdb2,Monitor,606.45,2,0.29,861.16,Botswana
df2fdc5d,2024-05-05,eBay,c1b99b,Camera,1913.95,2,0.12,3368.55,Algeria
53759b82,2025-01-28,Amazon,a853ee,Tablet,1481.51,3,0.09,4044.52,Thailand
30417926,2024-11-06,eBay,f2a99d,Laptop,1340.3,1,0.01,1326.9,Croatia
0c30f98b,2024-12-01,Shopify,08eeb6,Smartphone,1643.07,4,0.05,6243.67,Yemen
38df324f,2024-06-17,Amazon,00fb41,Tablet,298.77,4,0.17,991.92,Bolivia
0f8ae815,2024-03-15,eBay,c05301,Monitor,1725.7,4,0.05,6557.66,Gabon
aadd067a,2024-03-26,Shopify,18da91,Smartwatch,1209.92,3,0.22,2831.21,Aruba
da00eeaa,2024-03-24,Shopify,31c516,Laptop,703.89,1,0.01,696.85,Ukraine
ff0c0ede,2024-06-03,eBay,54e462,Tablet,1640.92,4,0.08,6038.59,Cameroon
43406229,2025-01-25,Amazon,628727,Laptop,1615.0,4,0.21,5103.4,Cote d'Ivoire
a6ac3668,2024-07-11,eBay,5ef899,Smartphone,1699.13,3,0.08,4689.6,Korea
3147849c,2024-11-05,Shopify,91a409,Monitor,275.26,2,0.22,429.41,United States Virgin Islands
752033bb,2024-08-06,eBay,11bedf,Camera,1940.25,4,0.3,5432.7,Burkina Faso
c3045baf,2024-09-05,Amazon,c53a67,Smartwatch,1921.27,1,0.24,1460.17,Kuwait
b3b063c3,2024-04-14,Shopify,b812e0,Monitor,747.07,1,0.1,672.36,Niger
d02210af,2025-01-12,eBay,79bc70,Laptop,178.49,1,0.27,130.3,Georgia
54199fab,2024-02-14,Amazon,9ff62f,Tablet,375.76,1,0.02,368.24,Wallis and Futuna
f7454bc2,2024-12-21,Shopify,35ff04,Smartphone,1986.02,3,0.22,4647.29,Kenya
5df99684,2024-02-24,Amazon,1d3ede,Smartphone,1147.88,4,0.01,4545.6,Sao Tome and Principe
4942211b,2025-01-27,Shopify,5875d5,Monitor,745.41,3,0.05,2124.42,Niue
d48b2342,2024-06-14,eBay,6b3689,Camera,612.0,1,0.3,428.4,Canada
d9c89cec,2024-12-03,Amazon,95af68,Tablet,551.13,1,0.11,490.51,Kyrgyz Republic
5ec630ea,2024-10-07,Shopify,0d62fa,Camera,1345.1,1,0.25,1008.82,Ghana
6eeb73ec,2024-05-24,Amazon,ef1fc1,Camera,867.81,3,0.11,2317.05,Mexico
103bed78,2024-05-08,Amazon,62cb8f,Tablet,1932.55,1,0.25,1449.41,Estonia
04ffabe4,2024-09-04,eBay,aabd57,Laptop,1383.49,4,0.29,3929.11,Heard Island and McDonald Islands
ed047462,2024-07-05,Amazon,5092fe,Monitor,1594.49,1,0.13,1387.21,Anguilla
6f0a7f58,2024-02-24,Shopify,459d2f,Monitor,620.85,4,0.17,2061.22,Madagascar
a8f546bd,2025-01-24,Shopify,6795bf,Headphones,204.41,4,0.19,662.29,South Georgia and the South Sandwich Islands
7c720cfd,2024-11-27,Shopify,be9c81,Monitor,1001.25,1,0.28,720.9,Bahamas
95be234e,2024-04-26,Shopify,9608ea,Smartphone,663.43,3,0.08,1831.07,Martinique
a7c19437,2025-01-02,eBay,d00faa,Laptop,444.06,2,0.18,728.26,United States Virgin Islands
bae66530,2024-04-01,Amazon,2be404,Tablet,1907.65,2,0.1,3433.77,Panama
eb043da0,2024-05-09,eBay,cea7e5,Monitor,915.78,4,0.07,3406.7,Turks and Caicos Islands
34d733a2,2024-03-12,Amazon,c55ecf,Laptop,390.68,3,0.03,1136.88,Lebanon
a68da2ee,2024-05-17,Amazon,dcc258,Monitor,437.37,2,0.19,708.54,Bulgaria
a01fa111,2025-01-07,Amazon,325ded,Tablet,597.38,1,0.26,442.06,Rwanda
0460831c,2024-09-20,eBay,d0b8f0,Smartwatch,1998.67,1,0.11,1778.82,Comoros
71981c65,2024-12-29,Amazon,dc5c42,Tablet,572.62,4,0.17,1901.1,India
f3048842,2024-07-08,eBay,36143a,Tablet,691.16,3,0.19,1679.52,Albania
6a5895ed,2024-05-01,Shopify,69164a,Tablet,1335.69,3,0.12,3526.22,Haiti
f829e695,2024-07-28,Shopify,46affd,Monitor,623.22,2,0.27,909.9,Cape Verde
6002b352,2024-10-04,Amazon,83dc2a,Headphones,470.82,2,0.11,838.06,Yemen
04b18d52,2024-11-21,eBay,aff967,Tablet,359.34,1,0.04,344.97,Togo
3216da04,2024-03-28,Shopify,fd1703,Smartphone,659.73,4,0.04,2533.36,Saint Barthelemy
1e6cf807,2024-07-20,eBay,a82ba3,Smartphone,256.54,3,0.27,561.82,Jordan
1af53372,2025-01-03,eBay,694e90,Laptop,86.36,2,0.3,120.9,French Guiana
55371866,2024-11-02,Amazon,977823,Headphones,1619.05,2,0.09,2946.67,Lao People's Democratic Republic
82874610,2024-10-03,Shopify,c830a3,Laptop,318.9,4,0.04,1224.58,New Caledonia
954148b7,2024-06-17,Amazon,d17644,Smartphone,1563.15,4,0.14,5377.24,Liechtenstein
aa1a9605,2024-02-15,Amazon,5e364f,Camera,1605.21,1,0.21,1268.12,Senegal
353ec6d0,2024-04-25,Shopify,e48230,Smartphone,1098.94,4,0.18,3604.52,Afghanistan
17feb878,2024-03-15,Shopify,1dc79c,Smartwatch,653.88,1,0.29,464.25,Bolivia
24f0af6e,2024-02-25,eBay,1f5b19,Tablet,332.81,1,0.25,249.61,Latvia
2bf7c628,2024-03-04,Shopify,3da344,Camera,1486.77,4,0.26,4400.84,Senegal
710b8a8b,2024-12-10,eBay,5072a5,Smartphone,1222.7,4,0.16,4108.27,Korea
c5fb2160,2025-01-01,eBay,fc486e,Monitor,1328.13,4,0.1,4781.27,Ireland
4c761090,2024-07-06,eBay,794934,Monitor,66.9,4,0.21,211.4,Netherlands
5e6cd1d7,2024-08-29,Shopify,5bf8ed,Laptop,1858.66,4,0.13,6468.14,Turks and Caicos Islands
2e15a393,2025-01-26,Amazon,e1f879,Camera,179.27,1,0.09,163.14,Mexico
b276f32e,2024-04-25,eBay,72df0d,Laptop,765.27,2,0.05,1454.01,Senegal
b44e5dfa,2025-01-29,Amazon,a25307,Tablet,835.29,3,0.16,2104.93,Guinea-Bissau
6ab3fce6,2024-02-24,Amazon,afb86f,Tablet,52.64,3,0.18,129.49,Chile
70697bf1,2024-12-22,Shopify,85cf24,Smartwatch,1019.32,1,0.17,846.04,Switzerland
03726ee7,2024-07-12,Amazon,9759ce,Headphones,1517.98,1,0.03,1472.44,Tanzania
0705107e,2025-01-19,Amazon,fe40b5,Laptop,1655.37,2,0.17,2747.91,Gabon
82a14ce6,2024-12-18,Shopify,b987e3,Tablet,1764.82,4,0.05,6706.32,Kazakhstan
0cf58dd4,2024-11-13,eBay,35efee,Laptop,1001.05,1,0.2,800.84,Timor-Leste
91179b24,2024-09-12,Amazon,0f9855,Tablet,1279.74,3,0.13,3340.12,United Arab Emirates
5cbffe36,2024-04-10,Shopify,ef68c5,Smartphone,205.06,4,0.25,615.18,Guadeloupe
64acf0da,2024-02-26,Amazon,11f53b,Laptop,1001.67,1,0.23,771.29,Ethiopia
778e145f,2024-09-13,Amazon,b86d30,Smartphone,351.89,4,0.22,1097.9,Argentina
ecefa359,2024-06-30,eBay,7e2072,Laptop,770.8,3,0.21,1826.8,Philippines
b77485d4,2024-07-16,Amazon,e07c68,Headphones,692.15,4,0.17,2297.94,Netherlands
746840f8,2024-10-11,Shopify,6477da,Smartwatch,875.9,1,0.02,858.38,Cyprus
b3c1bbf8,2024-10-22,Amazon,efc5f1,Monitor,1164.69,1,0.2,931.75,Seychelles
23942b86,2024-06-04,eBay,849be8,Monitor,1810.61,3,0.14,4671.37,Bahrain
55b260d3,2024-02-27,eBay,2fc91f,Monitor,819.25,2,0.14,1409.11,France
187a997a,2024-05-21,Shopify,6df5dc,Smartphone,1963.21,2,0.11,3494.51,Albania
9d7dac8c,2025-01-10,eBay,7db492,Camera,1530.1,4,0.28,4406.69,El Salvador
923b8904,2025-01-12,Amazon,ff2571,Tablet,1047.39,1,0.07,974.07,Malawi
68f84700,2025-01-31,eBay,a9e147,Monitor,1305.85,1,0.09,1188.32,Qatar
b01a8a9d,2024-04-30,Shopify,8cd916,Headphones,249.34,3,0.29,531.09,Guernsey
5330a782,2024-03-24,eBay,1d538c,Monitor,1696.82,3,0.24,3868.75,Tuvalu
c0eb6573,2024-07-29,eBay,1bc2a5,Laptop,1185.6,1,0.0,1185.6,Guinea-Bissau
9608ab96,2024-06-16,eBay,4941e3,Smartphone,1972.83,3,0.27,4320.5,Hungary
fcdb496d,2024-04-19,Shopify,ae8cbc,Camera,1291.04,2,0.07,2401.33,Egypt
6b5e1d43,2024-08-29,eBay,5bd320,Laptop,1676.52,2,0.21,2648.9,Iran
1bd6215c,2024-12-13,eBay,9c4409,Camera,1609.54,4,0.17,5343.67,Saint Vincent and the Grenadines
86bc817e,2024-11-06,Amazon,6c09e2,Laptop,723.65,3,0.16,1823.6,Singapore
63bd26b8,2024-09-30,Shopify,0e12db,Laptop,556.24,4,0.22,1735.47,Italy
9d0168ed,2025-01-14,eBay,cca56b,Smartwatch,889.46,3,0.06,2508.28,Turkey
90c4b652,2024-10-10,Shopify,9c5237,Smartwatch,961.12,3,0.05,2739.19,Portugal
02c86cee,2024-10-15,eBay,0dd95b,Tablet,518.17,2,0.2,829.07,Thailand
e5849286,2024-10-29,eBay,d753a2,Smartphone,1794.47,1,0.09,1632.97,Maldives
79cf4a7e,2024-03-09,eBay,89071a,Headphones,1107.97,3,0.29,2359.98,France
852ef876,2024-02-16,Amazon,3e633d,Headphones,1957.97,3,0.14,5051.56,Saint Helena
0fa3383f,2024-05-28,Amazon,cb0f88,Headphones,1629.53,3,0.03,4741.93,Panama
8b8c1ef6,2024-02-15,Amazon,bc20d4,Laptop,1133.62,1,0.21,895.56,Iceland
635ef6e3,2024-09-27,Shopify,b62804,Smartwatch,1896.73,4,0.09,6904.1,Bahamas
5d99f538,2024-09-13,Shopify,9e2c95,Smartphone,1034.51,4,0.04,3972.52,North Macedonia
55d26755,2024-11-07,Amazon,6cbe2e,Laptop,1779.86,3,0.13,4645.43,Kazakhstan
fbe27c8e,2024-03-07,Shopify,ccda2a,Camera,748.38,3,0.29,1594.05,Oman
72cb748f,2024-05-17,eBay,dcd3f1,Smartwatch,788.35,4,0.12,2774.99,Russian Federation
dd87d2db,2024-09-09,eBay,12e40b,Smartwatch,865.35,4,0.1,3115.26,Finland
92b5b925,2024-11-04,eBay,cf2a81,Monitor,1115.92,2,0.13,1941.7,Venezuela
dae156a6,2024-05-03,Amazon,bf90ee,Monitor,1129.31,3,0.0,3387.93,Antarctica (the territory South of 60 deg S)
30ea914a,2024-07-15,Shopify,6d154b,Smartphone,1017.98,4,0.04,3909.04,Cook Islands
ef7bf2af,2024-08-18,Amazon,d3079a,Camera,646.7,2,0.25,970.05,Iraq
9b985505,2024-02-24,Shopify,5b607f,Smartphone,1858.05,1,0.29,1319.22,Rwanda
6f8ee07f,2024-06-07,eBay,57ba1f,Smartphone,1197.74,3,0.05,3413.56,Monaco
90de0f54,2024-11-20,Amazon,9993ed,Laptop,845.09,4,0.16,2839.5,Bangladesh
eef1e224,2024-02-16,Shopify,4ebb43,Tablet,1319.8,3,0.29,2811.17,Eritrea
9d9e339c,2024-09-04,Shopify,830eab,Smartphone,1547.54,2,0.05,2940.33,New Caledonia
b05b3d29,2025-01-04,eBay,b9880a,Monitor,1923.42,4,0.06,7232.06,Cambodia
076bd287,2024-12-13,Amazon,71cddf,Tablet,1024.12,1,0.28,737.37,El Salvador
4ed5630c,2024-03-29,Amazon,71e565,Laptop,268.59,1,0.21,212.19,Algeria
d44b9685,2024-07-11,Amazon,5e4272,Tablet,909.49,2,0.05,1728.03,Congo
e99a17aa,2024-11-11,eBay,b72c6f,Headphones,983.99,1,0.12,865.91,Bangladesh
52e8269f,2024-04-26,Amazon,cb70d1,Camera,1799.14,1,0.02,1763.16,Niger
de2f5d97,2024-08-16,eBay,afcb53,Tablet,819.86,1,0.13,713.28,Sweden
2c506e06,2024-05-06,eBay,6e8b1d,Smartphone,1908.98,1,0.23,1469.91,United Kingdom
b329ef4e,2024-12-12,eBay,07c435,Laptop,996.01,1,0.17,826.69,Mauritania
1366b88d,2024-10-28,Shopify,ab8c72,Camera,1948.87,1,0.19,1578.58,Japan
b6c5bb8f,2024-12-24,Amazon,b5441e,Smartphone,65.99,1,0.1,59.39,Congo
f39d3498,2024-02-19,Amazon,940185,Camera,1802.69,4,0.05,6850.22,Cameroon
29a93f9d,2024-02-15,eBay,d6bb71,Monitor,1865.68,1,0.0,1865.68,Venezuela
0e578242,2024-12-24,eBay,d12fe8,Headphones,1923.99,4,0.25,5771.97,Albania
11976595,2024-03-16,Amazon,b65ae6,Monitor,75.5,3,0.19,183.46,Isle of Man
6569ceb6,2024-04-01,eBay,b6cf39,Smartphone,384.82,2,0.07,715.77,Belize
82222d88,2025-01-10,Amazon,d6404c,Smartphone,1324.84,1,0.13,1152.61,Nicaragua
6c1e0fa3,2024-08-23,Shopify,665caa,Smartphone,99.67,2,0.24,151.5,Lebanon
a2305950,2025-01-17,eBay,92b2b3,Smartwatch,174.04,1,0.16,146.19,Eritrea
b17e193a,2024-06-30,Amazon,b2efa8,Headphones,481.1,4,0.09,1751.2,Switzerland
52ebebaa,2024-05-18,eBay,6ec40e,Camera,1049.26,1,0.08,965.32,Saint Lucia
b766e48b,2024-06-15,Amazon,820a1f,Smartphone,1114.51,3,0.07,3109.48,Palestinian Territory
868fe41a,2024-08-11,Amazon,e87ad7,Smartphone,116.81,2,0.25,175.22,Serbia
f98a831f,2024-07-02,eBay,f9bcbb,Camera,382.22,2,0.17,634.49,Azerbaijan
32e4ca10,2024-11-16,Shopify,a45528,Monitor,1024.43,3,0.21,2427.9,Antigua and Barbuda
deb89049,2024-10-03,Amazon,167e77,Monitor,1208.18,4,0.26,3576.21,Serbia
4c44dcd4,2024-07-07,Amazon,0a4c08,Smartphone,339.38,4,0.3,950.26,Kenya
f92988be,2024-03-20,Amazon,257762,Laptop,827.74,3,0.07,2309.39,Ukraine
c4a7ac45,2024-02-23,Shopify,7c7f5e,Smartwatch,1813.58,2,0.05,3445.8,Brazil
9f5fc90d,2024-04-12,Shopify,3d2018,Monitor,1997.85,1,0.14,1718.15,Svalbard & Jan Mayen Islands
fbeaabef,2024-03-06,eBay,19de66,Laptop,1975.07,4,0.01,7821.28,Moldova
bef0fdb6,2024-02-25,Shopify,c1b857,Smartwatch,1769.27,1,0.24,1344.65,Bahrain
14c99e11,2024-03-20,eBay,16fdca,Smartphone,819.59,2,0.27,1196.6,Colombia
6f8e59d8,2024-06-11,eBay,f18aca,Headphones,1388.82,1,0.21,1097.17,Afghanistan
08003bb7,2024-08-14,Shopify,7fbb42,Tablet,862.35,3,0.08,2380.09,Qatar
fd18921e,2024-10-26,eBay,13f751,Tablet,1314.63,4,0.04,5048.18,China
fd9843b3,2024-05-19,Shopify,e7053c,Smartphone,653.39,4,0.11,2326.07,Ghana
16ae06b9,2024-03-25,eBay,e06881,Monitor,1232.09,3,0.25,2772.2,Australia
7348eacb,2024-11-06,Shopify,7cc48f,Laptop,1071.33,3,0.1,2892.59,British Virgin Islands
cffb04e9,2024-06-16,Shopify,7c0fb4,Headphones,97.74,4,0.01,387.05,Svalbard & Jan Mayen Islands
e0be2189,2024-09-11,eBay,2e14d8,Camera,1591.87,4,0.08,5858.08,Heard Island and McDonald Islands
597cc567,2024-11-25,Amazon,2bcc54,Smartwatch,73.2,4,0.3,204.96,Azerbaijan
febec71f,2024-05-15,eBay,91ec98,Smartphone,621.65,2,0.2,994.64,Cameroon
1364b32f,2024-05-06,Shopify,0deeda,Headphones,61.55,2,0.27,89.86,Costa Rica
d6eb70ad,2024-12-16,Amazon,07ebe5,Headphones,783.59,2,0.23,1206.73,Sweden
4090be49,2025-02-01,eBay,49e8b3,Monitor,173.16,1,0.16,145.45,Italy
f847510f,2024-12-13,eBay,082a19,Smartwatch,1831.35,2,0.04,3516.19,New Zealand
04ed34bf,2024-12-12,eBay,e3211d,Headphones,860.57,4,0.1,3098.05,Bangladesh
a01efccd,2024-10-16,Amazon,60c9f8,Monitor,946.02,2,0.18,1551.47,Djibouti
fcc49154,2024-09-23,Shopify,441fe8,Laptop,732.21,4,0.26,2167.34,Cocos (Keeling) Islands
6bbff4e2,2025-01-14,eBay,81f33f,Monitor,1273.64,3,0.08,3515.25,Grenada
4fca02bb,2024-09-22,eBay,646880,Laptop,1579.6,1,0.04,1516.42,Jordan
604b1532,2024-02-27,eBay,927f58,Laptop,1313.89,1,0.17,1090.53,Germany
4566f761,2025-01-03,eBay,a36efb,Camera,1509.0,3,0.05,4300.65,British Indian Ocean Territory (Chagos Archipelago)
4efed5c9,2025-01-16,eBay,70cf4e,Camera,1816.65,4,0.18,5958.61,Holy See (Vatican City State)
c30bdb7e,2024-12-24,Shopify,d0442a,Headphones,1733.92,1,0.08,1595.21,Saint Vincent and the Grenadines
a771cb3b,2024-08-26,Shopify,576584,Monitor,1364.41,2,0.07,2537.8,Jordan
c58e7b7f,2024-02-08,eBay,4f686c,Camera,468.54,4,0.12,1649.26,Colombia
07bea080,2024-10-30,Amazon,de7ac9,Laptop,1293.52,1,0.18,1060.69,Malta
89ffd177,2024-04-07,Shopify,486433,Camera,1036.86,3,0.16,2612.89,Saint Helena
5f7aea75,2024-12-07,Amazon,fb7e86,Smartwatch,1448.58,4,0.07,5388.72,Antigua and Barbuda
7197a577,2024-12-18,Shopify,e38d7a,Headphones,1674.22,1,0.27,1222.18,Zimbabwe
caaf8905,2024-12-14,eBay,5a72c7,Monitor,1498.31,3,0.03,4360.08,China
811aa72d,2024-02-23,Shopify,f7621f,Monitor,1700.79,4,0.01,6735.13,China
97599ce4,2024-09-29,eBay,005e6c,Tablet,174.54,2,0.18,286.25,Guatemala
b6d2753d,2025-01-25,Shopify,aed2ca,Monitor,111.66,4,0.04,428.77,Angola
